y_class,QuantitySold,year,month,day,dayofweek,is_weekend,h_item,h_branch,h_invoice,h_item_branch,h_item_month
2,10,2025,8,25,0,0,677,113,662,2500,968
0,2,2025,8,25,0,0,729,27,2216,4545,296
1,8,2025,8,25,0,0,1195,113,662,4077,4203
0,3,2025,8,25,0,0,679,113,2216,442,4473
2,15,2025,8,25,0,0,754,113,662,2608,442
0,2,2025,8,25,0,0,1466,158,72,2977,2177
2,20,2025,8,25,0,0,900,158,72,4787,4001
1,8,2025,8,25,0,0,323,158,72,1919,3924
2,10,2025,8,25,0,0,1014,158,72,530,3146
1,4,2025,8,25,0,0,1050,158,2783,4643,117
1,4,2025,8,25,0,0,497,158,2783,678,1426
1,4,2025,8,25,0,0,447,158,2783,1311,531
0,3,2025,8,25,0,0,350,158,2783,308,696
2,12,2025,8,25,0,0,813,158,2783,4646,4926
2,20,2025,8,25,0,0,566,158,2783,3086,3048
2,12,2025,8,25,0,0,692,158,2783,937,3927
2,28,2025,8,25,0,0,1245,158,2783,1365,4446
1,4,2025,8,25,0,0,1789,158,2783,4575,602
1,4,2025,8,25,0,0,1798,27,2783,3525,1059
1,8,2025,8,25,0,0,475,158,72,4287,2878
1,6,2025,8,25,0,0,1311,59,656,3641,1620
2,10,2025,8,25,0,0,1567,27,656,4190,3024
2,10,2025,8,25,0,0,285,27,656,289,2460
1,4,2025,8,25,0,0,1683,27,656,704,267
1,6,2025,8,25,0,0,153,27,656,3962,1736
1,4,2025,8,25,0,0,162,113,656,2993,3796
2,15,2025,8,25,0,0,1704,113,656,2221,3503
2,10,2025,8,25,0,0,815,113,656,648,4769
1,4,2025,8,25,0,0,58,113,656,2553,2498
2,10,2025,8,25,0,0,1950,113,656,616,846
2,10,2025,8,25,0,0,1174,113,656,1600,664
2,10,2025,8,25,0,0,567,113,656,2899,1572
1,4,2025,8,25,0,0,693,113,656,3586,2857
1,4,2025,8,25,0,0,1642,59,656,3596,114
2,32,2025,8,25,0,0,475,113,2216,4663,2878
2,10,2025,8,25,0,0,1449,113,656,2764,2680
0,2,2025,8,25,0,0,91,158,2845,666,3943
1,5,2025,8,25,0,0,497,113,656,4123,1426
0,2,2025,8,25,0,0,426,113,656,1292,720
1,4,2025,8,25,0,0,1204,113,656,4721,4179
1,6,2025,8,25,0,0,1634,113,656,3311,446
1,4,2025,8,25,0,0,1770,113,656,535,410
1,8,2025,8,25,0,0,1030,113,656,4847,2665
2,10,2025,8,25,0,0,200,113,656,2841,4481
2,15,2025,8,25,0,0,754,113,656,2608,442
1,4,2025,8,25,0,0,1914,113,656,788,2420
1,5,2025,8,25,0,0,1014,113,656,1205,3146
1,5,2025,8,25,0,0,1686,113,656,813,4819
0,3,2025,8,25,0,0,1364,113,656,4444,4961
0,2,2025,8,25,0,0,426,59,1734,1455,4433
1,5,2025,8,25,0,0,769,113,656,1498,3483
1,5,2025,8,25,0,0,863,27,3604,2787,318
2,10,2025,8,25,0,0,1621,27,3604,4579,2134
1,5,2025,8,25,0,0,324,27,3604,4784,777
1,4,2025,8,25,0,0,531,27,3604,3359,1144
2,20,2025,8,25,0,0,116,27,3604,3888,267
1,6,2025,8,25,0,0,1571,27,3604,1068,1322
1,5,2025,8,25,0,0,258,27,3604,1737,4417
2,10,2025,8,25,0,0,1584,27,3604,1705,2189
2,20,2025,8,25,0,0,1405,27,3604,887,1784
0,1,2025,8,25,0,0,1134,27,3604,2131,2896
0,2,2025,8,25,0,0,1325,27,3604,3944,142
0,1,2025,8,25,0,0,1461,27,3604,171,2334
1,5,2025,8,25,0,0,1886,27,3604,2977,460
1,5,2025,8,25,0,0,1412,27,3604,2915,1601
1,4,2025,8,25,0,0,1924,27,3604,3364,1934
0,2,2025,8,25,0,0,1964,59,1734,1912,1300
2,15,2025,8,25,0,0,1259,27,2845,4241,3605
1,5,2025,8,25,0,0,191,59,1734,932,133
1,8,2025,8,25,0,0,323,113,2216,2159,3924
0,3,2025,8,25,0,0,326,59,1734,2939,1792
1,6,2025,8,25,0,0,1757,59,1734,676,4380
0,3,2025,8,25,0,0,1483,158,1734,2043,2369
0,2,2025,8,25,0,0,885,158,1734,3905,33
1,4,2025,8,25,0,0,1344,158,1734,1961,4899
2,10,2025,8,25,0,0,438,27,1734,284,3446
1,5,2025,8,25,0,0,1002,27,1734,1711,2259
0,3,2025,8,25,0,0,1475,27,1734,916,4989
2,20,2025,8,25,0,0,1993,27,1734,3004,1498
0,3,2025,8,25,0,0,85,27,1734,3403,1564
2,10,2025,8,25,0,0,1053,27,1734,3336,2718
0,2,2025,8,25,0,0,1412,59,1734,2576,2998
0,3,2025,8,25,0,0,1573,27,1734,599,2320
2,17,2025,8,25,0,0,1009,113,1734,586,3489
0,1,2025,8,25,0,0,682,113,1734,2748,4071
0,1,2025,8,25,0,0,489,113,1734,3395,290
0,1,2025,8,25,0,0,1276,27,3411,371,2273
1,4,2025,8,25,0,0,195,158,4722,2388,1205
2,10,2025,8,25,0,0,1174,158,4722,4565,664
0,2,2025,8,25,0,0,1917,59,2845,2163,1061
2,32,2025,8,25,0,0,483,158,2845,2040,1938
2,60,2025,8,25,0,0,1617,27,2845,4686,2509
2,200,2025,8,25,0,0,1582,27,2845,4412,1250
0,2,2025,8,25,0,0,15,27,2845,822,4411
2,50,2025,8,25,0,0,1456,27,1734,4080,2578
0,3,2025,8,25,0,0,649,27,2845,2605,85
0,3,2025,8,25,0,0,568,113,656,2278,2106
0,1,2025,8,25,0,0,1564,59,290,2770,4887
0,1,2025,8,25,0,0,1557,158,2250,4227,3974
2,15,2025,8,25,0,0,1097,27,290,793,696
2,15,2025,8,25,0,0,1525,27,290,4989,2659
2,10,2025,8,25,0,0,1154,27,290,3085,2382
2,20,2025,8,25,0,0,1630,27,290,806,3584
1,5,2025,8,25,0,0,1721,27,290,1027,4180
2,20,2025,8,25,0,0,1556,27,290,2045,2748
2,20,2025,8,25,0,0,727,27,290,4099,2221
2,20,2025,8,25,0,0,1299,27,290,2934,2011
1,5,2025,8,25,0,0,1849,27,290,912,1628
2,10,2025,8,25,0,0,1058,27,290,4633,319
0,1,2025,8,25,0,0,1564,27,290,1685,4887
1,8,2025,8,25,0,0,1328,27,290,1194,2706
2,20,2025,8,25,0,0,1729,27,290,3708,1153
2,20,2025,8,25,0,0,759,27,290,3279,3399
2,100,2025,8,25,0,0,938,27,290,4736,1668
2,10,2025,8,25,0,0,1582,27,290,217,2814
1,5,2025,8,25,0,0,1543,27,290,4158,194
2,20,2025,8,25,0,0,486,27,290,3111,4130
2,60,2025,8,25,0,0,1205,158,2250,2947,3577
1,4,2025,8,25,0,0,1848,158,2250,4953,4877
2,10,2025,8,25,0,0,296,158,2250,1927,1524
2,10,2025,8,25,0,0,59,158,2250,4388,1533
1,4,2025,8,25,0,0,682,158,2250,4947,4071
1,4,2025,8,25,0,0,489,158,2250,2297,290
0,2,2025,8,25,0,0,1121,158,2250,3130,606
1,8,2025,8,25,0,0,694,113,656,490,4472
0,3,2025,8,25,0,0,672,27,290,3385,3513
1,4,2025,8,25,0,0,1879,158,290,4986,1217
0,2,2025,8,25,0,0,1249,158,2250,3503,3937
0,2,2025,8,25,0,0,928,158,2250,1903,119
0,1,2025,8,25,0,0,1416,158,2250,1520,455
0,1,2025,8,25,0,0,680,158,2250,136,3487
0,1,2025,8,25,0,0,223,158,2250,1748,21
0,1,2025,8,25,0,0,1923,158,2250,1262,480
0,2,2025,8,25,0,0,275,158,2250,3998,565
2,20,2025,8,25,0,0,750,158,2250,90,1691
2,20,2025,8,25,0,0,269,158,2250,4202,3601
0,2,2025,8,25,0,0,1529,158,2250,4332,2120
0,1,2025,8,25,0,0,818,158,2250,2363,822
1,4,2025,8,25,0,0,1493,27,2250,2785,932
1,4,2025,8,25,0,0,957,27,2250,2694,4488
1,5,2025,8,25,0,0,1717,158,2250,3276,1986
2,10,2025,8,25,0,0,455,27,2250,4491,803
0,1,2025,8,25,0,0,1903,27,2250,1132,4526
2,40,2025,8,25,0,0,1590,59,4575,4740,551
2,40,2025,8,25,0,0,733,59,4575,1826,370
0,3,2025,8,25,0,0,1220,158,4575,927,3545
2,14,2025,8,25,0,0,247,158,4575,2267,379
2,14,2025,8,25,0,0,884,158,4575,4777,1300
1,4,2025,8,25,0,0,1678,27,4575,1914,4525
0,1,2025,8,25,0,0,1220,27,4575,2601,3545
2,10,2025,8,25,0,0,32,27,4575,2230,1027
1,4,2025,8,25,0,0,811,27,4575,513,2449
1,6,2025,8,25,0,0,159,27,4575,620,2
0,2,2025,8,25,0,0,302,27,4575,2574,3808
0,1,2025,8,25,0,0,928,27,2250,436,439
1,5,2025,8,25,0,0,1482,158,2250,3515,971
2,20,2025,8,25,0,0,1842,158,290,103,4727
2,15,2025,8,25,0,0,1014,27,4575,967,3146
1,6,2025,8,25,0,0,231,27,3133,3748,2128
0,2,2025,8,25,0,0,820,27,4575,2805,616
1,6,2025,8,25,0,0,1834,27,4575,3892,3392
1,6,2025,8,25,0,0,994,27,4575,2221,2979
0,1,2025,8,25,0,0,1879,27,4575,3284,1217
1,6,2025,8,25,0,0,1543,27,4575,4158,194
1,6,2025,8,25,0,0,1216,27,4575,1814,2506
2,10,2025,8,25,0,0,1174,27,3383,4353,664
2,10,2025,8,25,0,0,1586,27,3383,2481,4635
2,10,2025,8,25,0,0,1733,27,3383,362,4742
0,2,2025,8,25,0,0,1243,27,3383,3805,760
1,4,2025,8,25,0,0,296,59,4951,3172,1524
1,4,2025,8,25,0,0,59,59,4951,2287,1533
1,4,2025,8,25,0,0,1482,59,4951,2482,971
1,4,2025,8,25,0,0,59,59,3540,2287,1533
1,4,2025,8,25,0,0,1717,59,4951,2638,1986
0,2,2025,8,25,0,0,426,158,4951,1819,4433
0,2,2025,8,25,0,0,1964,158,4951,4366,1300
1,4,2025,8,25,0,0,115,158,4951,3698,2614
1,4,2025,8,25,0,0,970,158,4951,1476,3929
0,1,2025,8,25,0,0,1757,158,4951,2648,2833
1,4,2025,8,25,0,0,1571,158,4951,452,1322
0,2,2025,8,25,0,0,653,158,4951,1227,1837
0,2,2025,8,25,0,0,489,158,4951,2297,290
0,2,2025,8,25,0,0,971,158,4951,1620,4904
0,2,2025,8,25,0,0,163,158,4951,2730,566
0,1,2025,8,25,0,0,1227,158,4951,2025,985
0,2,2025,8,25,0,0,706,27,4951,3046,510
1,5,2025,8,25,0,0,1329,158,4951,4357,4809
0,1,2025,8,25,0,0,797,27,4575,2093,3082
0,1,2025,8,25,0,0,661,158,4951,2894,4646
0,2,2025,8,25,0,0,267,158,4951,539,1824
0,2,2025,8,25,0,0,1059,158,4951,3369,3119
0,2,2025,8,25,0,0,1524,158,4951,4672,2263
0,2,2025,8,25,0,0,1523,158,4951,2618,2518
0,2,2025,8,25,0,0,1396,158,4951,3942,955
0,2,2025,8,25,0,0,259,158,4951,1399,1727
0,2,2025,8,25,0,0,978,158,4951,2085,3983
0,2,2025,8,25,0,0,160,158,4951,2947,2432
0,2,2025,8,25,0,0,219,158,4951,2724,4606
0,2,2025,8,25,0,0,1724,158,4951,1006,945
1,5,2025,8,25,0,0,1553,158,4951,3584,4287
1,4,2025,8,25,0,0,991,158,4951,4103,3001
0,2,2025,8,25,0,0,100,158,4951,1881,2661
0,1,2025,8,25,0,0,1447,158,4951,4417,4920
0,1,2025,8,25,0,0,868,158,4951,724,3104
0,2,2025,8,25,0,0,1142,158,4951,4361,4487
0,2,2025,8,25,0,0,1037,158,4951,4191,3010
0,2,2025,8,25,0,0,1987,158,4951,3968,4942
0,1,2025,8,25,0,0,381,27,4951,2388,525
0,2,2025,8,25,0,0,1908,27,4951,4155,662
0,2,2025,8,25,0,0,1061,27,4951,3938,4756
0,2,2025,8,25,0,0,1457,27,4951,1489,3379
0,2,2025,8,25,0,0,717,27,4951,2800,1530
0,2,2025,8,25,0,0,1370,27,4951,847,1733
0,2,2025,8,25,0,0,910,27,4951,2072,4280
0,2,2025,8,25,0,0,753,27,4951,3394,2163
0,1,2025,8,25,0,0,349,158,4951,1705,2591
0,2,2025,8,25,0,0,1799,158,4951,2957,3645
1,4,2025,8,25,0,0,1423,27,4951,27,4803
0,2,2025,8,25,0,0,549,158,4951,1933,4683
0,2,2025,8,25,0,0,682,158,4951,4947,4071
0,3,2025,8,25,0,0,478,27,3133,4018,2050
2,10,2025,8,25,0,0,542,59,3133,3475,4015
2,10,2025,8,25,0,0,677,59,3133,2621,968
2,10,2025,8,25,0,0,200,59,3133,2480,4481
0,1,2025,8,25,0,0,296,59,3133,3172,1524
1,4,2025,8,25,0,0,971,59,3133,3503,4904
1,4,2025,8,25,0,0,163,59,3133,2763,566
1,4,2025,8,25,0,0,100,59,3133,3930,2661
1,4,2025,8,25,0,0,549,59,3133,487,4683
0,2,2025,8,25,0,0,1059,59,3133,1452,3119
0,2,2025,8,25,0,0,1524,59,3133,392,2263
0,1,2025,8,25,0,0,59,59,3133,2287,1533
2,20,2025,8,25,0,0,1174,59,3133,1772,664
1,5,2025,8,25,0,0,1492,27,3133,4243,3872
1,6,2025,8,25,0,0,58,27,3133,2952,2498
2,10,2025,8,25,0,0,1341,27,3133,1770,1526
2,10,2025,8,25,0,0,779,27,3133,3785,2250
2,10,2025,8,25,0,0,195,27,3133,757,1205
1,4,2025,8,25,0,0,1717,59,3133,2638,1986
2,10,2025,8,25,0,0,1950,59,3133,2274,846
1,4,2025,8,25,0,0,1396,59,3133,971,955
1,4,2025,8,25,0,0,1523,59,3133,1491,2518
1,4,2025,8,25,0,0,281,59,3133,1090,299
1,4,2025,8,25,0,0,1823,59,3133,3099,135
0,2,2025,8,25,0,0,1249,59,3133,4882,3937
1,4,2025,8,25,0,0,1482,59,3133,2482,971
1,5,2025,8,25,0,0,754,27,1950,1446,442
0,2,2025,8,25,0,0,1121,59,3133,4119,606
2,10,2025,8,25,0,0,1449,59,3133,3245,2680
1,5,2025,8,25,0,0,1099,27,3133,3386,4218
0,2,2025,8,25,0,0,1556,27,3133,728,4253
2,10,2025,8,25,0,0,285,27,3133,289,2460
1,8,2025,8,25,0,0,133,27,3133,912,3846
1,6,2025,8,25,0,0,1204,27,3133,2451,4179
2,10,2025,8,25,0,0,447,27,3133,3706,531
1,4,2025,8,25,0,0,1848,27,3133,2066,4877
1,5,2025,8,25,0,0,1873,27,3133,3080,3309
2,10,2025,8,25,0,0,1115,27,3133,4515,4717
1,4,2025,8,25,0,0,296,27,3133,2109,1524
1,4,2025,8,25,0,0,59,27,3133,2878,1533
1,8,2025,8,25,0,0,1148,27,3133,2835,4026
1,8,2025,8,25,0,0,1924,27,3133,3570,2437
1,8,2025,8,25,0,0,160,27,3133,817,2432
1,5,2025,8,25,0,0,908,27,3133,3855,473
1,5,2025,8,25,0,0,1632,27,3133,2903,3256
1,4,2025,8,25,0,0,1724,27,3133,1860,945
1,5,2025,8,25,0,0,1553,27,3133,3312,4287
1,5,2025,8,25,0,0,465,27,3133,3473,3509
1,5,2025,8,25,0,0,1111,27,3133,4184,2419
1,5,2025,8,25,0,0,1965,27,3133,315,370
2,10,2025,8,25,0,0,577,27,3133,2318,4144
1,5,2025,8,25,0,0,1755,27,3133,956,2282
0,2,2025,8,25,0,0,552,27,3133,4405,1284
0,2,2025,8,25,0,0,529,27,4951,1937,289
0,2,2025,8,25,0,0,928,27,3133,436,439
0,2,2025,8,25,0,0,1903,27,3133,1132,4526
1,5,2025,8,25,0,0,1567,27,3133,4190,3024
2,10,2025,8,25,0,0,567,27,3133,910,1572
2,15,2025,8,25,0,0,1704,59,3133,137,3503
2,10,2025,8,25,0,0,285,113,662,3928,2460
1,4,2025,8,25,0,0,296,59,3540,3172,1524
1,4,2025,8,25,0,0,100,158,3540,1881,2661
1,5,2025,8,25,0,0,1482,27,3540,1496,971
1,5,2025,8,25,0,0,1717,27,3540,4245,1986
1,4,2025,8,25,0,0,382,158,254,4812,3189
1,4,2025,8,25,0,0,165,158,254,1997,1477
2,10,2025,8,25,0,0,779,27,254,3785,2250
2,10,2025,8,25,0,0,1116,27,254,3694,1420
1,4,2025,8,25,0,0,685,27,254,2763,2367
1,4,2025,8,25,0,0,53,27,254,3830,1218
0,3,2025,8,25,0,0,1523,27,254,4292,2518
0,3,2025,8,25,0,0,1396,27,254,1345,955
1,4,2025,8,25,0,0,1556,27,254,728,4253
2,40,2025,8,25,0,0,761,27,4384,2938,3205
1,4,2025,8,25,0,0,993,158,3540,1425,736
0,3,2025,8,25,0,0,85,27,254,3403,1564
1,4,2025,8,25,0,0,1939,27,254,4114,663
1,4,2025,8,25,0,0,1252,27,254,4382,1404
2,10,2025,8,25,0,0,1325,27,254,2007,902
1,8,2025,8,25,0,0,529,27,254,1937,289
2,36,2025,8,25,0,0,813,27,4384,4265,4926
2,40,2025,8,25,0,0,566,27,4384,957,3048
2,36,2025,8,25,0,0,692,27,4384,4791,3927
2,40,2025,8,25,0,0,1245,27,4384,3806,4446
2,24,2025,8,25,0,0,740,27,4384,2843,382
2,36,2025,8,25,0,0,1505,27,4384,634,725
2,40,2025,8,25,0,0,1478,27,4384,3447,1813
0,3,2025,8,25,0,0,448,27,254,4578,3195
1,4,2025,8,25,0,0,1793,27,254,1299,188
2,40,2025,8,25,0,0,410,27,4384,588,901
2,36,2025,8,25,0,0,557,27,4384,2618,4118
1,4,2025,8,25,0,0,1478,158,1739,1374,1813
0,2,2025,8,25,0,0,833,158,3342,188,186
0,2,2025,8,25,0,0,1163,158,3342,4617,3707
0,2,2025,8,25,0,0,100,158,3342,1881,2661
0,2,2025,8,25,0,0,549,158,3342,1933,4683
0,1,2025,8,25,0,0,1482,158,3342,3515,971
0,1,2025,8,25,0,0,1717,158,3342,3276,1986
2,10,2025,8,25,0,0,1174,113,976,1600,664
1,5,2025,8,25,0,0,1948,113,976,3415,1927
0,3,2025,8,25,0,0,758,113,976,4723,312
2,10,2025,8,25,0,0,1704,27,704,2251,3503
1,8,2025,8,25,0,0,1627,27,704,1659,2767
2,60,2025,8,25,0,0,195,27,704,757,1205
2,15,2025,8,25,0,0,1220,27,2012,713,1387
2,10,2025,8,25,0,0,1099,27,704,3386,4218
1,5,2025,8,25,0,0,1321,27,704,3718,2188
2,20,2025,8,25,0,0,324,27,704,4784,777
2,10,2025,8,25,0,0,1176,27,704,1726,1772
2,10,2025,8,25,0,0,769,27,704,2855,3483
0,3,2025,8,25,0,0,1631,27,704,3037,248
2,10,2025,8,25,0,0,1873,27,704,3080,3309
0,2,2025,8,25,0,0,633,27,704,1859,4252
2,10,2025,8,25,0,0,1658,27,704,4299,3661
2,12,2025,8,25,0,0,1014,27,704,967,3146
2,10,2025,8,25,0,0,903,27,704,1724,613
0,1,2025,8,25,0,0,566,158,1956,3086,3048
2,12,2025,8,25,0,0,1505,158,1739,3284,725
2,80,2025,8,25,0,0,1174,27,704,4353,664
1,4,2025,8,25,0,0,1623,27,567,2915,2573
2,20,2025,8,25,0,0,1258,59,2365,4362,4901
1,4,2025,8,25,0,0,1056,27,567,2032,1927
2,10,2025,8,25,0,0,1729,113,1558,2613,1153
0,2,2025,8,25,0,0,296,27,567,2109,1524
0,2,2025,8,25,0,0,59,27,567,2878,1533
1,4,2025,8,25,0,0,1148,27,567,2835,4026
0,2,2025,8,25,0,0,1556,27,567,728,4253
0,2,2025,8,25,0,0,1482,27,567,1496,971
0,2,2025,8,25,0,0,1717,27,567,4245,1986
0,1,2025,8,25,0,0,1887,59,2365,3315,4236
2,15,2025,8,25,0,0,377,59,2365,3913,3663
2,120,2025,8,25,0,0,1617,59,2365,3184,2509
2,80,2025,8,25,0,0,1582,59,2365,4378,1250
2,10,2025,8,25,0,0,1259,59,2365,4695,3605
2,50,2025,8,25,0,0,402,59,2365,95,3077
0,1,2025,8,25,0,0,1019,27,567,4709,2050
2,350,2025,8,25,0,0,1128,59,2365,4354,3565
2,40,2025,8,25,0,0,103,59,2365,2410,2569
2,10,2025,8,25,0,0,672,59,2365,4426,3513
2,30,2025,8,25,0,0,1974,59,2365,4192,2958
2,17,2025,8,25,0,0,1220,158,2365,927,3545
1,6,2025,8,25,0,0,1721,158,2365,4176,4180
1,8,2025,8,25,0,0,1887,27,2365,1825,4236
0,3,2025,8,25,0,0,1220,27,2365,2601,3545
1,4,2025,8,25,0,0,1721,27,2365,1027,4180
1,4,2025,8,25,0,0,187,27,2365,4787,4143
2,80,2025,8,25,0,0,1509,27,2365,2797,2990
2,30,2025,8,25,0,0,159,27,2365,620,2
1,4,2025,8,25,0,0,549,158,3540,1933,4683
2,350,2025,8,25,0,0,1884,59,2365,3325,2745
0,1,2025,8,25,0,0,842,27,567,1207,499
1,4,2025,8,25,0,0,1183,27,2365,4492,633
1,6,2025,8,25,0,0,1879,27,2365,3284,1217
1,5,2025,8,25,0,0,1803,113,1558,4930,1359
2,10,2025,8,25,0,0,1299,113,1558,4,3513
1,5,2025,8,25,0,0,792,113,1558,2993,2709
0,3,2025,8,25,0,0,1982,113,1558,3362,307
0,1,2025,8,25,0,0,1251,113,1558,236,4716
2,10,2025,8,25,0,0,1628,27,2529,4013,3636
2,10,2025,8,25,0,0,1456,27,2529,1433,4365
1,5,2025,8,25,0,0,106,27,2529,32,3091
0,2,2025,8,25,0,0,1704,27,2803,2251,3503
0,1,2025,8,25,0,0,758,27,2803,2640,312
0,1,2025,8,25,0,0,477,27,2803,3612,2908
0,2,2025,8,25,0,0,1870,113,1558,1353,3448
0,1,2025,8,25,0,0,1364,27,2803,2109,3193
0,3,2025,8,25,0,0,1161,27,2803,1242,1649
0,3,2025,8,25,0,0,884,27,2803,3164,2656
0,3,2025,8,25,0,0,1663,27,2803,2161,3598
1,5,2025,8,25,0,0,1456,27,2803,4080,2578
1,5,2025,8,25,0,0,863,27,1950,2787,318
1,5,2025,8,25,0,0,1356,27,1950,793,1023
1,5,2025,8,25,0,0,1267,27,1950,4081,154
0,3,2025,8,25,0,0,276,27,1950,1220,3630
2,10,2025,8,25,0,0,9,27,1950,4303,3863
0,2,2025,8,25,0,0,642,27,1950,3522,3599
1,5,2025,8,25,0,0,1195,27,1950,3900,4203
2,10,2025,8,25,0,0,1630,27,4575,3543,4095
0,2,2025,8,25,0,0,1449,27,2803,2813,2680
2,12,2025,8,25,0,0,649,27,2365,2605,85
1,4,2025,8,25,0,0,1984,27,567,573,2085
0,2,2025,8,25,0,0,1835,27,4575,3918,110
0,2,2025,8,25,0,0,1862,158,631,3585,1261
1,5,2025,8,25,0,0,200,27,693,1097,4481
0,2,2025,8,25,0,0,549,27,952,1989,4683
1,8,2025,8,25,0,0,930,27,1950,3977,2613
0,2,2025,8,25,0,0,1505,158,3620,3284,725
0,3,2025,8,25,0,0,815,27,54,4016,4769
0,2,2025,8,25,0,0,863,27,54,2787,318
0,2,2025,8,25,0,0,1356,27,54,793,1023
0,2,2025,8,25,0,0,116,27,54,3888,267
0,3,2025,8,25,0,0,1195,27,54,3900,4203
0,2,2025,8,25,0,0,1245,27,54,2549,608
0,2,2025,8,25,0,0,1504,27,54,4836,133
0,1,2025,8,25,0,0,87,27,54,2471,2991
1,4,2025,8,25,0,0,1704,27,691,2251,3503
2,24,2025,8,25,0,0,432,27,1950,1782,726
1,5,2025,8,25,0,0,195,27,691,757,1205
1,4,2025,8,25,0,0,567,27,691,910,1572
0,2,2025,8,25,0,0,1251,27,691,4757,923
1,5,2025,8,25,0,0,1364,27,691,55,3886
1,4,2025,8,25,0,0,324,27,691,4784,777
1,4,2025,8,25,0,0,285,27,691,289,2460
1,4,2025,8,25,0,0,677,27,691,1624,968
0,3,2025,8,25,0,0,1868,27,691,2019,185
0,2,2025,8,25,0,0,963,27,691,4680,697
2,10,2025,8,25,0,0,1411,158,4540,535,3514
1,5,2025,8,25,0,0,1649,158,4540,3868,3365
0,1,2025,8,25,0,0,682,158,4540,4947,4071
0,1,2025,8,25,0,0,489,158,4540,2297,290
1,5,2025,8,25,0,0,1174,27,691,4353,664
2,20,2025,8,25,0,0,320,27,564,199,2351
1,4,2025,8,25,0,0,550,27,4540,3160,3436
2,36,2025,8,25,0,0,740,165,3094,2442,382
0,1,2025,8,25,0,0,1249,27,2901,4928,3937
2,24,2025,8,25,0,0,813,165,1366,2466,4926
1,4,2025,8,25,0,0,566,165,1366,219,3048
2,12,2025,8,25,0,0,692,165,1366,3461,3927
1,4,2025,8,25,0,0,1245,165,1366,973,4446
1,4,2025,8,25,0,0,410,165,1366,1432,901
2,12,2025,8,25,0,0,1798,165,1366,2052,40
2,24,2025,8,25,0,0,813,165,157,2466,4926
1,4,2025,8,25,0,0,1897,165,157,4007,2603
2,12,2025,8,25,0,0,557,165,157,3182,4118
0,3,2025,8,25,0,0,776,165,157,1200,3580
2,12,2025,8,25,0,0,1254,165,3094,1731,43
0,2,2025,8,25,0,0,805,27,4540,3521,3469
2,12,2025,8,25,0,0,1704,165,157,4621,312
0,2,2025,8,25,0,0,1848,113,2829,535,4877
2,20,2025,8,25,0,0,754,113,2829,2608,442
2,12,2025,8,25,0,0,740,165,3077,2442,382
1,4,2025,8,25,0,0,410,165,3077,1432,901
2,12,2025,8,25,0,0,740,165,2376,2442,382
2,12,2025,8,25,0,0,1058,165,2376,4560,2351
2,12,2025,8,25,0,0,1505,165,2376,4596,725
1,4,2025,8,25,0,0,1478,165,2376,1483,1813
2,12,2025,8,25,0,0,1261,165,2376,2864,271
1,4,2025,8,25,0,0,761,165,2376,54,3205
2,10,2025,8,25,0,0,1525,27,564,4989,2659
1,4,2025,8,25,0,0,62,165,157,2854,37
1,5,2025,8,25,0,0,1813,113,2829,541,4854
1,4,2025,8,25,0,0,1964,59,2511,1912,1300
2,120,2025,8,25,0,0,1229,27,564,1782,4168
0,2,2025,8,25,0,0,1926,27,564,4047,3506
0,2,2025,8,25,0,0,378,27,564,3867,830
2,20,2025,8,25,0,0,4,27,564,2820,4303
0,3,2025,8,25,0,0,402,27,564,554,3077
2,15,2025,8,25,0,0,1014,27,564,967,3146
2,30,2025,8,25,0,0,1128,27,564,3115,3565
2,30,2025,8,25,0,0,1884,27,564,4927,2745
1,5,2025,8,25,0,0,1053,27,564,1387,4301
2,10,2025,8,25,0,0,1412,27,564,3722,26
0,2,2025,8,25,0,0,1152,27,564,2446,1809
2,10,2025,8,25,0,0,1053,27,564,4970,4323
2,20,2025,8,25,0,0,938,27,564,4736,1668
1,5,2025,8,25,0,0,1491,27,564,1442,1514
2,10,2025,8,25,0,0,569,27,564,1710,1426
0,3,2025,8,25,0,0,1543,27,564,4158,194
0,2,2025,8,25,0,0,738,27,564,2336,3707
0,2,2025,8,25,0,0,1216,27,564,1814,2506
0,2,2025,8,25,0,0,1908,27,1658,584,3885
0,2,2025,8,25,0,0,469,27,1658,590,234
1,4,2025,8,25,0,0,1808,113,1658,538,4324
2,10,2025,8,25,0,0,1634,27,4182,2535,446
0,3,2025,8,25,0,0,1886,158,631,3169,460
1,5,2025,8,25,0,0,812,158,631,2083,2263
1,5,2025,8,25,0,0,973,158,631,1905,3735
0,2,2025,8,25,0,0,1121,158,631,3130,606
0,2,2025,8,25,0,0,1249,158,631,3503,3937
2,15,2025,8,25,0,0,1556,27,564,2045,2748
0,3,2025,8,25,0,0,1733,27,564,362,4742
0,2,2025,8,25,0,0,231,158,631,2338,2128
2,14,2025,8,25,0,0,1771,59,4186,237,4859
0,2,2025,8,25,0,0,296,59,4186,3172,1524
0,2,2025,8,25,0,0,100,27,4186,1333,2661
0,2,2025,8,25,0,0,549,27,4186,1989,4683
0,2,2025,8,25,0,0,1482,27,4186,1496,971
0,2,2025,8,25,0,0,1717,27,4186,4245,1986
0,1,2025,8,25,0,0,1897,158,4230,3678,2603
1,4,2025,8,25,0,0,566,158,1826,3086,3048
2,12,2025,8,25,0,0,740,158,1826,4683,382
1,4,2025,8,25,0,0,410,158,1826,1133,901
